"gene","variance","is_hvg"
"MRPL52",0.0500214497753122,FALSE
"C2orf42",0.0500147629182021,FALSE
"SOX2",0.0500051859112973,FALSE
"LY6G5C",0.0499953812489366,FALSE
"ASCL3",0.0499894373476284,FALSE
"SLC26A4",0.0499877414480149,FALSE
"TNNT3",0.0499716299607131,FALSE
"COA7",0.0499558201076283,FALSE
"NT5C",0.0499457104224387,FALSE
"RBAK",0.0499457104224387,FALSE
"GPR31",0.0499170451958465,FALSE
"ICOS",0.049916948565724,FALSE
"PCDHA3",0.0499030945403805,FALSE
"TPT1",0.0498926049077207,FALSE
"GPR135",0.0498840284003695,FALSE
"PADI3",0.049880705387603,FALSE
"PAPPA",0.0498705652624768,FALSE
"BICDL1",0.0498547174225158,FALSE
"HNRNPA1L2",0.0498445870268697,FALSE
"HNRNPA1P10",0.0498445870268697,FALSE
"ZNF529",0.0498378900962203,FALSE
"C1orf50",0.0498357856506144,FALSE
"DCAF15",0.049832781404808,FALSE
"PTPRS",0.0498234202140916,FALSE
"PTPN20",0.0498205413408863,FALSE
"ATP5MF-PTCD1",0.0498188513593408,FALSE
"PTCD1",0.0498188513593408,FALSE
"PHYHIP",0.0498151123864228,FALSE
"OR2C1",0.0498063539720297,FALSE
"FER1L4",0.0498034895196393,FALSE
"MTHFSD",0.049785650235126,FALSE
"GPATCH4",0.0497810607957751,FALSE
"ZNF79",0.0497735608684576,FALSE
"CNR1",0.0497429503510343,FALSE
"ZNF614",0.0497358981907182,FALSE
"SH2D3A",0.0497166288897026,FALSE
"PDCD4-AS1",0.0497073692798663,FALSE
"KIF26B",0.0497034393330529,FALSE
"PCDHB17P",0.0496964487833262,FALSE
"AVP",0.0496857820456516,FALSE
"ASIC1",0.0496842320197774,FALSE
"ICAM5",0.0496489309511785,FALSE
"NRXN3",0.0496477666852857,FALSE
"FBXO41",0.0496360901131674,FALSE
"RNF185-AS1",0.0496313504315164,FALSE
"MTMR10",0.0496269576589342,FALSE
"SIPA1L1",0.0495843454695826,FALSE
"DNAJB5",0.0495816044921458,FALSE
"GTF3C2",0.0495776333402062,FALSE
"ANAPC5",0.0495763061724596,FALSE
"NCR2",0.0495747896923988,FALSE
"WDR55",0.0495633937158262,FALSE
"SULT1B1",0.0495581249841634,FALSE
"ARL4D",0.0495377048170499,FALSE
"ATXN3",0.0495354693597565,FALSE
"ERCC8",0.0495297046912493,FALSE
"MAFF",0.0495260290901483,FALSE
"OR7A5",0.0495092479425249,FALSE
"LGI2",0.0494876139554018,FALSE
"SMCP",0.0494837744605091,FALSE
"MAML3",0.0494784803900599,FALSE
"TAL1",0.0494611526903894,FALSE
"RRH",0.0494267415703472,FALSE
"CDKN2B",0.0493937065747153,FALSE
"CELF3",0.0493845680412105,FALSE
"SLC2A8",0.0493786526161702,FALSE
"HLCS",0.0493688967140733,FALSE
"ERG",0.0493684860728755,FALSE
"DCAF17",0.0493522756690857,FALSE
"TLN2",0.0493309604449523,FALSE
"ATAT1",0.0493147634042285,FALSE
"SIGLEC8",0.0493147605293631,FALSE
"DNAH7",0.0492829409244331,FALSE
"GRIP2",0.0492737359459042,FALSE
"ASB6",0.0492617345823264,FALSE
"VPS52",0.0492414608660246,FALSE
"NUP88",0.0492377483092479,FALSE
"IL22",0.0492311888523718,FALSE
"CCDC102B",0.0492305195583482,FALSE
"MNS1",0.0492131222729503,FALSE
"CNTFR",0.0492098551793198,FALSE
"CFAP70",0.0491981508400207,FALSE
"SLURP1",0.0491881635843004,FALSE
"NRIP2",0.0491742155782058,FALSE
"NSUN7",0.04917348811352,FALSE
"SNIP1",0.0491646963578654,FALSE
"DMC1",0.0491264960099496,FALSE
"RASGRF1",0.0490952501738321,FALSE
"SEMA4G",0.0490915100196312,FALSE
"RIN1",0.0490905147469373,FALSE
"KANK3",0.0490902598329445,FALSE
"ADCY8",0.0490897806987725,FALSE
"LAMC3",0.0490815771973415,FALSE
"H2AP",0.0490810884065366,FALSE
"MTA2",0.0490766168731699,FALSE
"CGB3",0.0490744492012852,FALSE
"CGB5",0.0490744492012852,FALSE
"CGB7",0.0490744492012852,FALSE
"SIN3B",0.0490739496581017,FALSE
"ATP8B4",0.0490593412426477,FALSE
"LOC339166",0.0490415500748545,FALSE
"WSCD1",0.0490415500748545,FALSE
"BRCA1",0.0490272955184084,FALSE
"PRR4",0.0490237643937278,FALSE
"PNLIPRP2",0.0490036974776611,FALSE
"AMHR2",0.0489862440746158,FALSE
"ROBO3",0.0489765742035101,FALSE
"DEF6",0.0489723383197063,FALSE
"PLD1",0.0489702329266221,FALSE
"INTS14",0.0489529416678304,FALSE
"PRKCQ",0.0489524430795558,FALSE
"RASSF9",0.0489398963756834,FALSE
"EPB41L4A-DT",0.0489277058970595,FALSE
"SH2B1",0.0489268488339184,FALSE
"DCC",0.0489234677751952,FALSE
"COX10",0.0489114235647112,FALSE
"ACTR5",0.0488902917263357,FALSE
"ACTR8",0.0488894295417864,FALSE
"KIFC3",0.04888443250924,FALSE
"C9orf40",0.0488791437362217,FALSE
"KCNH4",0.0488540740892459,FALSE
"KRT1",0.0488320933996863,FALSE
"OPA3",0.048828178901302,FALSE
"TRAIP",0.048801701828504,FALSE
"COLEC11",0.048787490716036,FALSE
"CACNA1B",0.0487784312216279,FALSE
"IP6K1",0.0487719774561311,FALSE
"PPT2",0.0487676196953032,FALSE
"CEP85",0.0487334896476239,FALSE
"PACS2",0.0487279309039938,FALSE
"LOC100505498",0.0487097307470579,FALSE
"ST3GAL2",0.0486991102636137,FALSE
"ZNF174",0.0486932056257071,FALSE
"RPL27A",0.0486768249111689,FALSE
"GSK3A",0.0486653193688255,FALSE
"CACNG4",0.0485927403015368,FALSE
"PTPRN",0.0485803942635572,FALSE
"GJB4",0.0485664813229838,FALSE
"WDR91",0.0485661114383708,FALSE
"CASP9",0.0485597585364176,FALSE
"SLC38A12",0.048559746291903,FALSE
"TZMP1",0.0485295244368492,FALSE
"REST",0.0485278386338699,FALSE
"MAGEA8",0.0485240917073711,FALSE
"NGF",0.048513261876938,FALSE
"CHTOP",0.0485079548306673,FALSE
"PKNOX1",0.0485009958296784,FALSE
"KCNQ1DN",0.0484762330371755,FALSE
"DMTN",0.0484702732020857,FALSE
"ANGPTL7",0.04845075415626,FALSE
"RIMBP2",0.0484312232409237,FALSE
"PCIF1",0.0484221148411167,FALSE
"INKA2",0.0483969659344059,FALSE
"LOC101928718",0.0483969659344059,FALSE
"SH3TC2",0.0483789679713025,FALSE
"GPR173",0.0483652517723002,FALSE
"APOA1",0.0483448916818755,FALSE
"WBP4",0.0483436916510823,FALSE
"RAB11B",0.0483426163998891,FALSE
"FGF14",0.0483367401721972,FALSE
"MYO9A",0.0483113225224523,FALSE
"F2RL2",0.0483048440608182,FALSE
"LINC01278",0.0482970065433541,FALSE
"RBM4B",0.0482658235866336,FALSE
"CDK3",0.0482500761350513,FALSE
"TEN1-CDK3",0.0482500761350513,FALSE
"FARS2",0.0482495391911317,FALSE
"SLC22A2",0.0482277699996702,FALSE
"FUT4",0.0482228984900246,FALSE
"ARSJ",0.0481953338264569,FALSE
"STX17",0.0481915564649711,FALSE
"ETNPPL",0.04817931974661,FALSE
"GPR52",0.0481753155659015,FALSE
"AMBN",0.0481464150136802,FALSE
"PNLIPRP1",0.0481456368590519,FALSE
"CLCN1",0.0481369743952171,FALSE
"TBC1D9B",0.0481175330957244,FALSE
"DDX25",0.0480851603527209,FALSE
"PKNOX2",0.0480721066274449,FALSE
"PLEKHM2",0.0480571367382216,FALSE
"KITLG",0.0480546184161311,FALSE
"OAZ1",0.0480540958760503,FALSE
"DPF1",0.0480427962568039,FALSE
"MDC1",0.0480117731125569,FALSE
"CDIP1",0.0479818955096627,FALSE
"ZNF202",0.0479793127491756,FALSE
"TBX4",0.0479785429274304,FALSE
"NFE2",0.047971126348223,FALSE
"FLJ20712",0.0479480009297815,FALSE
"KCNS1",0.0479434458258189,FALSE
"GNL3L",0.0479413751260299,FALSE
"PDXP-DT",0.047912706638808,FALSE
"LYPLA2",0.047908083827414,FALSE
"ARSF",0.0478965888761927,FALSE
"PTGER4P2-CDK2AP2P2",0.0478702363981065,FALSE
"CCR8",0.0478601439349337,FALSE
"PROC",0.0478592656745742,FALSE
"CDC25A",0.0478410585997625,FALSE
"SLC8A2",0.0478383715575862,FALSE
"ZNF74",0.0478271901844246,FALSE
"AKAP8",0.0478244976953458,FALSE
"DCAF4",0.0478235660928349,FALSE
"P2RY4",0.0478073526623272,FALSE
"EPB42",0.0477986348445967,FALSE
"NCAM1",0.0477979160956525,FALSE
"NHLH1",0.0477972676949429,FALSE
"TLX1",0.0477773730674657,FALSE
"NFKBIL1",0.0477740155303701,FALSE
"LTB4R",0.0477436150963684,FALSE
"DIO3",0.0477328163579953,FALSE
"VPS13D",0.0477266820485038,FALSE
"MROH7",0.0477246008876311,FALSE
"GOLGA2P5",0.0476726900840138,FALSE
"JAK3",0.0476645397689087,FALSE
"MBD1",0.0476631945588792,FALSE
"IBSP",0.0476619903446051,FALSE
"TSSK2",0.0476554728916698,FALSE
"TMEM59L",0.0476317418808442,FALSE
"LHX3",0.0476313934188368,FALSE
"CACTIN",0.0476204499841934,FALSE
"OGDHL",0.0476152095592058,FALSE
"CYP2E1",0.047611891682404,FALSE
"PAOX",0.0475917724477731,FALSE
"RASAL1",0.0475871257157941,FALSE
"USP27X",0.0475683397813221,FALSE
"SYN2",0.047562828921889,FALSE
"RNF123",0.0475587144720405,FALSE
"TTC22",0.0475556832105798,FALSE
"NEURL1",0.0475525114631865,FALSE
"ARSL",0.0475498988918787,FALSE
"APOM",0.0475458055285643,FALSE
"GFER",0.0475352320083294,FALSE
"BBS9",0.0475024909991733,FALSE
"LYZL6",0.0474896724542448,FALSE
"DDIT3",0.0474875336232654,FALSE
"NEUROD2",0.0474463183913852,FALSE
"HPS4",0.0474381676064714,FALSE
"TRBV16",0.0474109793801575,FALSE
"PRDM12",0.0474007045579962,FALSE
"POLH",0.0473892484944022,FALSE
"PRODHLP",0.0473869735869427,FALSE
"LONRF3",0.0473814508447789,FALSE
"PARPBP",0.0473632666876465,FALSE
"MT4",0.0473588056433309,FALSE
"ALOX15",0.0473437604293147,FALSE
"H2AB1",0.0473390931141917,FALSE
"H2AB2",0.0473390931141917,FALSE
"H2AB3",0.0473390931141917,FALSE
"ECE2",0.0473320448663953,FALSE
"EEF1AKMT4-ECE2",0.0473320448663953,FALSE
"SLC24A2",0.0473172815878025,FALSE
"DDX51",0.0472982608691255,FALSE
"CHRNA1",0.0472966648356632,FALSE
"EXTL3",0.0472956356093189,FALSE
"SLC30A4",0.0472955391119752,FALSE
"ADAM30",0.047256294249952,FALSE
"BRD9",0.0472538629420443,FALSE
"KCNE1",0.0472509142973303,FALSE
"LOC102723475",0.0472509142973303,FALSE
"KIR2DS3",0.0472476441281703,FALSE
"LOC102725023",0.0472476441281703,FALSE
"HTN1",0.0472304044087908,FALSE
"ZBTB22",0.0471752640506786,FALSE
"ZNF550",0.0471690529158302,FALSE
"ECEL1",0.0471608732318623,FALSE
"BMP7",0.0471458519174947,FALSE
"CEP250",0.0471348899968576,FALSE
"ATG4B",0.0471208119107865,FALSE
"DENND2A",0.0470928128846287,FALSE
"DBET",0.0470818366002699,FALSE
"DUX4",0.0470818366002699,FALSE
"DUX4L1",0.0470818366002699,FALSE
"DUX4L14",0.0470818366002699,FALSE
"DUX4L2",0.0470818366002699,FALSE
"DUX4L3",0.0470818366002699,FALSE
"DUX4L4",0.0470818366002699,FALSE
"DUX4L5",0.0470818366002699,FALSE
"DUX4L6",0.0470818366002699,FALSE
"DUX4L7",0.0470818366002699,FALSE
"DUX4L8",0.0470818366002699,FALSE
"KCNJ1",0.0470812656693765,FALSE
"GNB1L",0.04708044077216,FALSE
"SCRT1",0.0470613973728145,FALSE
"RPEL1",0.047058298846865,FALSE
"PRORY",0.0470573658586345,FALSE
"GOLGA8CP",0.0470560879025568,FALSE
"GOLGA8DP",0.0470560879025568,FALSE
"GOLGA8EP",0.0470560879025568,FALSE
"GOLGA8F",0.0470560879025568,FALSE
"GOLGA8G",0.0470560879025568,FALSE
"FAM239A",0.047035909557615,FALSE
"DOK3",0.0470292677355918,FALSE
"WDTC1",0.0470086532383653,FALSE
"GAST",0.046998760785416,FALSE
"ZCCHC4",0.0469972158426939,FALSE
"PSMC1",0.0469932770375154,FALSE
"NUDCD3",0.0469840417894399,FALSE
"SLCO1C1",0.0469805889246762,FALSE
"GCC1",0.0469716601980859,FALSE
"EPHX3",0.0469615279104036,FALSE
"SLC28A2",0.0469425242014718,FALSE
"SLC12A9",0.0469406267011077,FALSE
"CDKL2",0.0468684766721269,FALSE
"KCNQ2",0.0468559672338513,FALSE
"GPATCH2L",0.0468392579866464,FALSE
"APOB",0.046836730106273,FALSE
"COX6A2",0.0468171784160791,FALSE
"IFNA13",0.0468100247974927,FALSE
"TFF2",0.0468006548810907,FALSE
"MASP2",0.0467945111406881,FALSE
"HAPLN2",0.0467792354195579,FALSE
"GPR27",0.0467449062698423,FALSE
"SPIDR",0.0467354907816881,FALSE
"TNFSF9",0.0467258706422648,FALSE
"FUBP1",0.0467209707404103,FALSE
"MAPK7",0.0467142334159842,FALSE
"PNMA3",0.046706878131976,FALSE
"CSNK1E",0.0467022025072661,FALSE
"TPTEP2-CSNK1E",0.0467022025072661,FALSE
"NT5DC3",0.0466859333905338,FALSE
"SMARCD1",0.0466832314519035,FALSE
"PHF7",0.0466831894146029,FALSE
"SLC39A2",0.0466568065410474,FALSE
"OR2S2",0.0466266723097035,FALSE
"PRB3",0.0465812401760055,FALSE
"C10orf88",0.0465626536445287,FALSE
"H3C12",0.0465502624461253,FALSE
"MED8",0.046536079188465,FALSE
"KCNJ4",0.0465284747407251,FALSE
"TTTY2",0.0465057957322968,FALSE
"TTTY2B",0.0465057957322968,FALSE
"SFTPC",0.0464722483400845,FALSE
"MAGI1",0.0464640281667113,FALSE
"GABRB2",0.0464574046995331,FALSE
"RAD52",0.0464492257991393,FALSE
"RAB3IL1",0.0464315257946235,FALSE
"ZNF337",0.0464234335684169,FALSE
"SPATA6L",0.0464147364767125,FALSE
"TRAF6",0.0463905956750894,FALSE
"MAB21L2",0.0463541778740796,FALSE
"SP3P",0.0463417515865553,FALSE
"GUCY2F",0.046336039651607,FALSE
"PPARA",0.0463321606243516,FALSE
"ZNF219",0.046317604442245,FALSE
"GPR63",0.0463112644702613,FALSE
"PRG4",0.0462987889406651,FALSE
"BEGAIN",0.0462756556845007,FALSE
"CDH15",0.0462722959869162,FALSE
"LINC00963",0.0462548580293052,FALSE
"KIF1A",0.0462340387624023,FALSE
"LINC00474",0.0462132067810808,FALSE
"LUZP4",0.0462069321387345,FALSE
"IGSF9B",0.0462013202485561,FALSE
"ZBTB17",0.0461989783524589,FALSE
"FAXDC2",0.046188000495556,FALSE
"FXYD2",0.0461610481827675,FALSE
"PSD",0.0461213021556536,FALSE
"LOC100289473",0.0461208534652175,FALSE
"SIRPB3P",0.0461208534652175,FALSE
"SOAT2",0.0461166711451044,FALSE
"OR3A3",0.0460833488749139,FALSE
"DNAJA4",0.0460754602161544,FALSE
"NSG1",0.0460747151158056,FALSE
"H4C14",0.0460681558348357,FALSE
"H4C15",0.0460681558348357,FALSE
"STRN",0.0460666141010375,FALSE
"SLC1A2",0.0460567512301668,FALSE
"BTNL3",0.0460529368072985,FALSE
"GPR153",0.0460494306057342,FALSE
"SLC22A6",0.0460421188904819,FALSE
"CRTC1",0.0460240169499385,FALSE
"B4GALT4",0.046021582605619,FALSE
"SULT4A1",0.0460085701469086,FALSE
"TLL2",0.0460034945685579,FALSE
"NCR3",0.046001723570812,FALSE
"DBH",0.0460009994874538,FALSE
"PCDHB6",0.0459955734979958,FALSE
"PGM5",0.0459731035919679,FALSE
"PDE7B",0.0459668265528156,FALSE
"NPC1L1",0.0459508531476357,FALSE
"PPP1R37",0.0459352253649778,FALSE
"LMBR1L",0.0459350406632058,FALSE
"GFOD2",0.0459135350229719,FALSE
"DEFA1",0.0459095810086919,FALSE
"DEFA1B",0.0459095810086919,FALSE
"DEFA3",0.0459095810086919,FALSE
"B3GNT4",0.0459075122011962,FALSE
"ITGA10",0.0458853667908047,FALSE
"TGM5",0.0458634686035793,FALSE
"NPVF",0.0458626528353979,FALSE
"CYP3A7-CYP3A51P",0.045847778407888,FALSE
"CCR9",0.0458403463290406,FALSE
"GPR157",0.0458356434469269,FALSE
"DRD2",0.0458344613702189,FALSE
"HNF1B",0.0458132891121058,FALSE
"DPEP1",0.0458112213162887,FALSE
"SLC4A1",0.0458069326294359,FALSE
"KIF3C",0.0458031792169897,FALSE
"RHBG",0.0457951431773674,FALSE
"HGF",0.0457847932816934,FALSE
"ABHD18",0.0457831162658633,FALSE
"IQSEC2",0.0457148799608133,FALSE
"TBC1D30",0.0456871501647201,FALSE
"ASB1",0.0456869986641263,FALSE
"ART4",0.045676450199988,FALSE
"LRTM1",0.0456760590709027,FALSE
"TREML2",0.0456691724406004,FALSE
"UPK2",0.0456685783714346,FALSE
"GLI1",0.045665525842079,FALSE
"STARD8",0.0456615735563938,FALSE
"TFEB",0.0456548020119285,FALSE
"ROM1",0.0456487614482933,FALSE
"CTXND1",0.0456281809068746,FALSE
"SART3",0.0456096437005545,FALSE
"SPINK2",0.0456045889834435,FALSE
"FLRT1",0.0455956098946274,FALSE
"IL22RA1",0.0455757322671528,FALSE
"FNDC11",0.0455569870512556,FALSE
"LINC00663",0.0455514383595812,FALSE
"LRIG2",0.0455494452653187,FALSE
"INTS15",0.045540803106641,FALSE
"KALRN",0.0455101775448364,FALSE
"SMYD5",0.0455050393395155,FALSE
"GABRB1",0.0454516806345709,FALSE
"KIF25",0.0454322332018312,FALSE
"GATB",0.0453932841717652,FALSE
"ADAMTSL2",0.0453915931117971,FALSE
"GNAO1",0.0453579297953857,FALSE
"EGR4",0.0453452413545174,FALSE
"CCL17",0.045336509242379,FALSE
"DHODH",0.0453276879338603,FALSE
"ACVRL1",0.0453247615379482,FALSE
"GRIK1",0.045289750791223,FALSE
"NNAT",0.0452665509904584,FALSE
"SPTBN5",0.0452290808949377,FALSE
"ZC3H7B",0.0452190825218414,FALSE
"POLM",0.045194885720929,FALSE
"AATK",0.0451937548715776,FALSE
"MKNK1",0.0451866599307688,FALSE
"GPR176",0.0451825222766467,FALSE
"CYLC2",0.0451821536079537,FALSE
"SLC9A5",0.0451816418079093,FALSE
"ADAM11",0.0451599760331703,FALSE
"PICK1",0.0451588447350297,FALSE
"ENDOU",0.0451571917056799,FALSE
"HRH2",0.0451540516993999,FALSE
"SLC17A4",0.0451523115175526,FALSE
"CYP11A1",0.0451385853333169,FALSE
"KCNMB3",0.0451358200976308,FALSE
"SLC12A6",0.0451296684311768,FALSE
"C10orf95",0.0451165030057499,FALSE
"WNT10B",0.0451141986249984,FALSE
"DSCAM",0.0450890785214001,FALSE
"KCNG1",0.0450358472782752,FALSE
"RAX",0.0450213369962964,FALSE
"BTN2A3P",0.0450152139096248,FALSE
"LINC00667",0.0450026861150201,FALSE
"FAM124B",0.044995213972928,FALSE
"BUB1",0.044992929527879,FALSE
"HERC4",0.0449905903627085,FALSE
"LGALS13",0.0449900850173198,FALSE
"WHRN",0.044972755671521,FALSE
"MMP16",0.0449705487844013,FALSE
"SERPINB8",0.0449645572831482,FALSE
"ACBD4",0.0449615881268084,FALSE
"CD300C",0.044933608043873,FALSE
"CYP2D7",0.0449244058599769,FALSE
"MCTP2",0.0449233499471556,FALSE
"GFRA4",0.0449224844242145,FALSE
"KRT83",0.0449112408989867,FALSE
"ANKRD26",0.0449001826872131,FALSE
"KIR3DL3",0.0448703988065973,FALSE
"TACR1",0.0448693596140154,FALSE
"SLC8B1",0.0448609920337186,FALSE
"MIR124-1HG",0.0448265754134372,FALSE
"TTC38",0.0448095358186226,FALSE
"PRG2",0.0447828281726396,FALSE
"UBE2D4",0.0447738421162053,FALSE
"ADGRB1",0.0447617373600297,FALSE
"HROB",0.0447567969783931,FALSE
"AFAP1",0.0447563480725477,FALSE
"BTNL8",0.0447401783016995,FALSE
"DNAI7",0.0447371522488307,FALSE
"SAA3P",0.0447286391487055,FALSE
"BAHD1",0.0447098035246443,FALSE
"CPLX3",0.0447061873138875,FALSE
"SLC12A4",0.04470487264462,FALSE
"RSPH6A",0.0446767465341241,FALSE
"RIMS3",0.0446647236098542,FALSE
"RNF186",0.0446257218470134,FALSE
"PARG",0.0446208162278852,FALSE
"CD40LG",0.0445949610360715,FALSE
"ESRRA",0.0445898245638006,FALSE
"GSTA3",0.0445885576830498,FALSE
"CCDC71",0.0445791968295742,FALSE
"ENTREP2",0.044554667066985,FALSE
"QRICH1",0.0445281051941916,FALSE
"RHOBTB2",0.0445271417599016,FALSE
"ACSL6",0.0444906756912354,FALSE
"ARMC7",0.0444821003052283,FALSE
"PTCH1",0.0444811618911041,FALSE
"HSF4",0.0444696100322744,FALSE
"TTPA",0.0444577919735918,FALSE
"ITIH3",0.0444512258520824,FALSE
"ZNF230",0.044448885413823,FALSE
"ALPK3",0.0444480279464802,FALSE
"POLE",0.0444475728924607,FALSE
"IHH",0.044442763997773,FALSE
"AMOT",0.0444405783431442,FALSE
"GTF2IRD2",0.044426413701584,FALSE
"GTF2IRD2B",0.044426413701584,FALSE
"KHK",0.0444068759524316,FALSE
"CYP19A1",0.0444051707453395,FALSE
"CNR2",0.0443781234658774,FALSE
"CA7",0.0443770114012554,FALSE
"PRDM11",0.0443479751102132,FALSE
"HECW1",0.0443441782642464,FALSE
"EPS15L1",0.044323138739175,FALSE
"CYP4A11",0.0443199077674618,FALSE
"GPR4",0.0443156839258633,FALSE
"CACNG3",0.0443115212950585,FALSE
"SLC68A1",0.044310566529585,FALSE
"LMX1B",0.0443005645723269,FALSE
"PDCD1",0.0442934535887076,FALSE
"GNL1",0.0442808741462752,FALSE
"NLRX1",0.0442795280256621,FALSE
"TFAP4",0.0442698184853983,FALSE
"ZNF33B",0.0442661752014665,FALSE
"MPPED1",0.0442615412932595,FALSE
"MGAT3",0.0442535212851036,FALSE
"OVGP1",0.0442492358715872,FALSE
"KIR2DS1",0.0442313501101892,FALSE
"TAS2R14",0.0442287529310979,FALSE
"MYBPH",0.0442272378782172,FALSE
"DEFB4A",0.0442092712276573,FALSE
"DEFB4B",0.0442092712276573,FALSE
"ABCA11P",0.0442064384638449,FALSE
"PDCL",0.0442052824142869,FALSE
"WDR4",0.0442029108951291,FALSE
"POU4F1",0.044195892885204,FALSE
"DNASE1",0.0441894342163216,FALSE
"CAPN5",0.0441850967049215,FALSE
"CYP2A13",0.0441846105094657,FALSE
"TNFSF14",0.0441747094880288,FALSE
"PPFIA2",0.0441368524432041,FALSE
"DCTN2",0.0441196087653965,FALSE
"BDKRB1",0.0441129232126175,FALSE
"KLHL25",0.0441081095129828,FALSE
"HBE1",0.04410628796281,FALSE
"TMPRSS5",0.0441059916049854,FALSE
"OR10H1",0.044082660311922,FALSE
"IL17A",0.044055641673022,FALSE
"SERPINF2",0.0440454592447983,FALSE
"FXYD7",0.044043500972425,FALSE
"SERPINB13",0.0440239464822774,FALSE
"EEF2KMT",0.0440048853281957,FALSE
"RRP7A",0.0439706338329374,FALSE
"RRP7BP",0.0439706338329374,FALSE
"CCL7",0.0439690500417789,FALSE
"REG1B",0.0439672284238251,FALSE
"CXCR5",0.0439607107395713,FALSE
"ODF1",0.0439561058871669,FALSE
"CLK3",0.0439264769030346,FALSE
"ARHGEF38",0.0439236547922143,FALSE
"TSKS",0.0439124845907619,FALSE
"CCDC70",0.0439073975956394,FALSE
"ZNF212",0.043907321908331,FALSE
"CYP46A1",0.043887342007577,FALSE
"GEMIN2",0.0438790290374369,FALSE
"KRT3",0.0438766359256777,FALSE
"SEMA3E",0.0438668335029845,FALSE
"PHKA2",0.0438508823109329,FALSE
"PAEP",0.0438494220276908,FALSE
"FLCN",0.0438386696266102,FALSE
"ZNF248",0.0438368730595129,FALSE
"CATSPERH",0.0438185245681831,FALSE
"HCG26",0.0437998717635384,FALSE
"SLC13A4",0.043775240693389,FALSE
"LOC155060",0.0437592557590179,FALSE
"SEC22A",0.0437478326080402,FALSE
"MAST1",0.0437393442435476,FALSE
"NR5A2",0.0437375141011679,FALSE
"SPX",0.0437313451397352,FALSE
"TSPAN32",0.0436968459555745,FALSE
"TUBAL3",0.0436846244002843,FALSE
"CPNE6",0.0436723893289338,FALSE
"DENND4A",0.0436634317995741,FALSE
"TNIP2",0.0436629600294466,FALSE
"LOC729815",0.0436556828799488,FALSE
"LINC01949",0.0436405591797349,FALSE
"GSTCD",0.0436344548392324,FALSE
"GABRA5",0.0436081932477049,FALSE
"CNTN2",0.0435951136797738,FALSE
"AGFG2",0.0435906662099806,FALSE
"DMWD",0.0435895558291753,FALSE
"SRD5A3",0.0435805905599973,FALSE
"RPS4Y1",0.0435677071674202,FALSE
"SPOCK2",0.0435653908674214,FALSE
"ARVCF",0.0435619250332583,FALSE
"KIR3DL2",0.0435518616238396,FALSE
"ULBP2",0.0435414065638219,FALSE
"PTPRH",0.0435320698045287,FALSE
"CADPS",0.0435304039530834,FALSE
"TMPRSS6",0.0435260293349298,FALSE
"MRNIP",0.0435193595045861,FALSE
"TMPRSS15",0.0435138003322603,FALSE
"PLK3",0.0435097547081105,FALSE
"H2AC4",0.0435042161301137,FALSE
"MT3",0.0434950097308932,FALSE
"C16orf95",0.043488403900678,FALSE
"ZNF35",0.0434728876416628,FALSE
"NOX5",0.043459807974928,FALSE
"CWF19L1",0.0434526840565594,FALSE
"CASR",0.0434357589644286,FALSE
"C1QL1",0.0434289627195285,FALSE
"PRR14",0.0434276078459708,FALSE
"IKBKE",0.0434031346894741,FALSE
"APOH",0.0433846467856255,FALSE
"HPCAL4",0.0433845765527861,FALSE
"PRB4",0.0433772150082553,FALSE
"MMP28",0.0433505814626165,FALSE
"ABRAXAS2",0.0433443552106483,FALSE
"P2RX1",0.0433432163179054,FALSE
"ZBTB40",0.0433412092781842,FALSE
"PTPRR",0.043339285995523,FALSE
"TRPA1",0.0433035736880612,FALSE
"TRIM62",0.0432951816301895,FALSE
"GPC5",0.0432801194583716,FALSE
"ARL15",0.0432674237115834,FALSE
"SLCO1B3",0.0432654065731194,FALSE
"GPR35",0.0432419465403673,FALSE
"CATSPERZ",0.0432187601578474,FALSE
"KCNK4",0.0432187601578474,FALSE
"LINC02809",0.0432164445501681,FALSE
"MTHFD2L",0.0431913569842231,FALSE
"HMX1",0.0431829984902146,FALSE
"PCDH8",0.0431822123348641,FALSE
"ZC3H14",0.0431788580154453,FALSE
"FSHR",0.0431721470018971,FALSE
"RIPOR1",0.0431700581479048,FALSE
"ROBO4",0.0431411351292758,FALSE
"MTCP1",0.043136563965906,FALSE
"RPUSD2",0.0431355746162178,FALSE
"ALDH1A2",0.0431221204161396,FALSE
"TBC1D29P",0.0431111983784939,FALSE
"SLC5A5",0.0431077337889464,FALSE
"CDKL3",0.043106405699419,FALSE
"SLC66A1",0.0431053223047595,FALSE
"DMBT1",0.0431042782177725,FALSE
"PIK3CG",0.0430695350241372,FALSE
"A4GALT",0.0430672757593687,FALSE
"ADD2",0.0430421388919778,FALSE
"HOXD3",0.0430384534335116,FALSE
"WDR25",0.0430374802815872,FALSE
"CHD4",0.0430359591472356,FALSE
"NR0B2",0.0430332389186087,FALSE
"ATF7",0.043021720837819,FALSE
"GRM8",0.0430134931070156,FALSE
"PAX8",0.0430030474322528,FALSE
"KDM5D",0.0429566905576265,FALSE
"CRCP",0.0429516068352883,FALSE
"ADGRG3",0.0429317804320934,FALSE
"SNAI1",0.0429218211798616,FALSE
"L1CAM",0.0429009067880788,FALSE
"ASGR2",0.0428997318319866,FALSE
"ALLC",0.0428885942678926,FALSE
